Game ID,Home Team ID,Away Team ID,Home Team Score,Away Team Score,Home Team # Previous Games,Home Team Previous ORtg,Home Team Previous DRtg,Away Team # Previous Games,Away Team Previous ORtg,Away Team Previous DRtg,Home Team New ORtg,Home Team New DRtg,Away Team New ORtg,Away Team New DRtg
401169739,251,239,45,52,23,100.24513794332903,97.6113367436529,22,110.73298792656668,90.59718521321034,99.1312776717278,97.08368804053289,109.61189140231475,109.11470546997245
401169746,239,277,70,59,23,109.61189140231477,89.85437243980552,24,103.7803405404513,88.75829730183072,109.17091292126726,89.58822362598822,102.96779895516084,103.59026323312023
401169750,201,239,54,65,25,104.11657328804327,99.18312430751946,24,109.17091292126727,89.5882236259882,103.4798572107818,99.42218298312122,109.02002239934319,108.30655461558639
401169753,239,2305,61,64,25,109.02002239934319,89.50717289211848,25,110.55084330184751,89.78662412957404,108.57466817179866,89.9966271496876,110.2309256205809,110.04661134728357
401169761,239,2306,85,66,26,108.57466817179865,89.9966271496876,27,96.55511828925971,97.64632235755934,109.24902000050405,90.30944185573043,96.62252921510199,97.63465576274487
401169765,2628,239,75,72,27,98.71000139488359,98.82891563195118,27,109.24902000050405,90.30944185573043,99.13716129684562,99.09372791308962,109.14168569705132,109.29978638083676
401169768,239,2641,71,68,28,109.14168569705132,91.03662174123363,29,106.53506446597136,93.00657915786701,109.08846152289337,91.45093762871905,106.41895506638267,106.57050180532134
401169773,277,239,76,64,30,102.72484334750614,91.40197675553432,29,109.08846152289338,91.45093762871903,102.93716132380871,91.42280808227629,108.52043773494812,109.09573615922646
401169594,66,2400,110,74,0,0,0,0,0,0,127.88269645538875,86.03017761544335,86.03017761544335,127.88269645538875
401169605,204,66,80,74,1,124.11804459097311,95.5851607769563,1,127.88269645538875,86.03017761544335,120.32017194024252,101.68414380987741,117.83291164909363,122.20249787245032
401169607,66,2459,70,52,2,117.83291164909363,101.27623845247763,1,88.7052762557576,105.13217926608309,112.67116865100706,92.86072800665825,82.36749168538856,95.52647945529577
401169620,66,2572,73,45,3,112.67116865100708,92.86072800665825,2,96.5504194862618,103.2043327021216,111.50194817672083,86.28850115541763,86.55755319140646,100.36504190879522
401169633,130,66,83,76,4,117.79624530882523,90.57422352165881,4,111.50194817672082,86.28850115541763,115.74676946066086,92.15507477194936,108.89725449599896,110.71133175497732
401183480,66,333,104,89,5,108.89725449599895,90.54057413793478,5,98.07597662463435,96.71963402012041,112.42819829684932,94.00397146077576,100.28347353302541,103.4104667373788
401183483,66,2550,76,84,6,112.42819829684932,94.00397146077577,7,115.4572695819562,90.93472952691522,111.15330651435906,96.91756254688873,115.3249995171575,113.96310536163885
401169643,66,140,79,61,7,111.15330651435904,96.91756254688876,7,93.1830632841098,103.54771768165251,111.19575988105677,95.56405226068651,92.29636540575493,95.47179705458869
